,Title,Publish_Date,Views,Likes,Comments,Identity
1465,"SUB•VLOG 자취 일상ㅣ로투스 비건 쿠키랑 날치알밥, 자취방에 화장대 만들기, 참치전, 참치 유부초밥, 불닭, 날치알주먹밥, 열라면, 스타벅스 민초, 노트북 거치대 구매",2021-12-06,380295,11720,364,세리티 Serity
1466,"SUB•VLOG 자취생의 단짠단짠 일상, 새우크림카레랑 두부찌개, 비건 바나나파운드 만들기(jmt..), 김치볶음밥,bhc반반치킨,뿌링치즈볼,콩나물밥,롤빵옥수수,꼬깔콘빼빼로",2021-11-28,1035002,28123,441,세리티 Serity
1467,"SUB•VLOG 자취 일상, 로제중국당면 존맛탱 레시피, 라이스페이퍼 감자빵, 메밀잔치국수, 지구제과 비건빵, 참치마요덮밥, 된장찌개, 나물비빔밥, 샌드위치, 맘스터치",2021-11-22,910150,24367,405,세리티 Serity
1468,"SUB•VLOG 자취 일상, 엽떡으로 힐링, 들기름 막국수랑 감자전, 비건 휘낭시에 만들기, 스팸토마토스파게티, 동기들과 글램핑, 엄마 생신, 책 구매",2021-11-15,980190,31130,385,세리티 Serity
1469,"SUB•VLOG 자취 일상, 붕어빵 만들기, 명랑 로제핫볶이, 제육볶음, 양파게티, 비건빵 구매, 최애 맛집 발견, 홍합조림, 순두부계란찜",2021-11-08,514794,16013,376,세리티 Serity
1470,SUB•VLOG 자취생의 주말 일상ㅣ밀푀유나베로 방구석 힐링ㅣ알리오올리오ㅣ라면죽ㅣ간장비빔국수ㅣ스타벅스 민초케이크ㅣ색감 예쁜 라즈베리 티 구매ㅣ잠옷 구매ㅣ쿠쿠 1구 인덕션,2021-10-28,158413,6018,330,세리티 Serity
1471,"SUB•VLOG 백신 2차 맞고 뿌링클로 수혈하는 자취생 일상, 불닭버터볶음밥, 요거트버터스팸카레, 치즈옥수수전, 김치찌개, 크래미계란말이, 참치계란죽, 계란국수, 모찌떡",2021-10-25,573173,14512,382,세리티 Serity
1472,"SUB•VLOG 요리 해먹는 걸로 스트레스 푸는 자취생 일상. 매운 해물찜, 갈릭치즈브레드, 쭈꾸미라면, 신라면볶음밥, 첫 해물손질, 친구 집들이 다녀오기",2021-10-21,130779,5587,235,세리티 Serity
1473,"SUB•VLOG 매운 쭈꾸미소면, 황치즈 쌀쿠키 만들어 먹기, 아이폰13프로 언박싱, 자취생 일상, 카레우동, 두부볼, 홍합미역국, 홍합전, 주먹밥, 김치찌개",2021-10-18,182121,6521,272,세리티 Serity
1474,"SUB•VLOG 짜장 라볶이랑 스팸계란전 만들어 먹고 훈제오리볶음 만들어 먹는 자취생 일상, 친구들이랑 약속, 스팸돈부리, 새송이버터구이, 어묵볶음, 꿀떡, 인절미, 샐러드",2021-10-10,188214,6685,313,세리티 Serity
1475,"SUB•VLOG 불닭달걀찜면이랑 핫도그 만들어 먹고, 새로운 수납장으로 홈카페존 만드는 자취생 브이로그, 바지락 순두부찌개, 만두덮밥, 초코 쌀쿠키, 아인슈페너, 바닐라라떼",2021-10-03,216023,7604,331,세리티 Serity
1476,"SUB•VLOG 집순이의 자취일상, 크림 라파게티 만들어 먹고 황치즈 쌀쿠키 만드는 자취생 일상, 냉장고 청소, 핫블랙투움바, 김치오트밀 죽, 부추전, 토마토 주스, 본가 가기",2021-09-26,165262,6213,301,세리티 Serity
1477,"SUB• VLOG모더나 백신 맞고, 유행하는 식혜 떡볶이 만들어 먹는 자취생 일상 , 친구 졸전, 부추전, 옥수수스프, 참치계란오트밀죽, 이모모찌, 편의점 디저트, 군만두",2021-09-20,242166,7705,350,세리티 Serity
1478,"SUB•VLOG 매콤한 고추치킨볶음밥이랑 컵누들 투움바 요리해먹는 자취생 브이로그 ㅣ초코 오트밀 그래놀라,비빔칼국수,단호박샐러드,감자스프,단호박 샌드위치,굽네치킨 고추바사삭",2021-09-10,402593,13360,402,세리티 Serity
1479,"SUB•VLOG 꾸덕한 로제찜닭이랑 달달한 그릭 복숭아 만들어 먹고, 해시브라운 만드는 자취일상ㅣ토마토마리네이드,토마토콜드파스타,알감자조림,부추콩나물비빔밥,스타벅스 케이크",2021-09-05,371618,10063,402,세리티 Serity
1480,"SUB•VLOG 중국당면 가득 넣은 콜라찜닭 만들어 먹고, 훈제오리무쌈말이 만들어 먹는 자취 일상,에그드랍,던킨도너츠,닭가슴살샌드위치,오리샌드위치,팽이버섯덮밥,애호박무침",2021-08-29,257880,8904,427,세리티 Serity
1481,"SUB•VLOG 밥도둑 닭볶음탕이랑 칼칼한 김치 칼국수 요리해먹기. 생일선물 언박싱하고, 친구 집들이 가는 자취생 일상ㅣ두부초코떡, 들깨감자국, 토마토달걀볶음, 두부김치",2021-08-22,252798,9003,494,세리티 Serity
1482,"SUB•VLOG 노른자 스팸덮밥이랑 불닭로제떡볶이 만들어 먹고, 시원한 두부 콩국수 한그릇하는 자취생 일상 브이로그, 부타동, 4가지치즈불닭",2021-08-18,157600,6854,347,세리티 Serity
1483,"SUB•VLOG 시원한 냉우동, 편의점 꿀조합 마크정식 만들어 먹기. 칼칼한 장칼국수 만들고, 익선동 다녀온 일상ㅣ들깨무국, 무조림, 황치즈 그래놀라, 크로플",2021-08-09,444185,13932,541,세리티 Serity
1484,"SUB•VLOG 콩나물불고기랑 크림리조또 만들어 먹고, 웨지감자 튀겨먹는 일상ㅣ비건베이킹, 비건초코파운드, 양송이버섯볶음, 설빙 치즈떡볶이, 고구마피자, 배라 케이크, 빵",2021-08-03,267955,9388,450,세리티 Serity
1485,"SUB•VLOG 불닭게티랑 김밥 말아먹고, 초당 옥수수로 옥수수밥 태워먹는 자취요리 일상, 애플워치SE 언박싱ㅣ기름떡볶이, 크림파스타, 순두부찌개, 꿀떡",2021-07-25,278369,10457,504,세리티 Serity
1486,"SUB•VLOG 레드벨벳 아이스박스 케이크 만들고, 불닭이랑 크래미 유부초밥 만들어 먹기 냉장고 터는 자취생 일상 브이로그ㅣ감자조림, 무뼈닭발, 자색고구마라떼, 과일 스무디",2021-07-18,235361,9059,730,세리티 Serity
1487,"SUB•VLOG 달달한 마약 옥수수 만들어 먹고, 비건 휘낭시에 만들기 자취방에 갤러리 선반 들이고, 혼자 힐링하러 가는 일상ㅣ대패간장볶음,참치김치찌개,감자피자,유부초밥",2021-07-11,319187,10765,583,세리티 Serity
1488,"SUB•VLOG감자 핫도그랑 불닭 조합 만들어 먹고, 대용량 그래놀라랑 장조림 만들기. 주방 셀프 리모델링 하는 자취일상ㅣ김치비빔국수,장조림버터계란밥,또띠아토스트,닭안심구이",2021-07-04,476946,14171,623,세리티 Serity
1489,"SUB•VLOG 고구마 치즈볼이랑 김치 파스타 만들어 먹고, 자취방에 친구들 초대한 자취 일상 브이로그ㅣ베이컨 계란말이, 베이컨 또띠아롤, 닭똥집, 응급실떡볶이, 마왕족발",2021-06-27,355782,11582,641,세리티 Serity
1490,"SUB•VLOG 냉동딸기로 딸기청 만들고, 치킨 또띠아롤 만들어 먹기 친구랑 배달음식 먹으면서 드라마 본 자취 일상 브이로그ㅣ딸기청, 부대찌개, 김밥, 치킨또띠아롤, 뿌링클",2021-06-21,296490,10809,519,세리티 Serity
1491,"SUB•VLOG 라이스페이퍼 탕수육이랑 칼칼한 베이컨 김치찌개 만들어 먹기, 오랜만에 뿌링클 조진 자취생 브이로그ㅣ바나나오픈토스트,소세지김치볶음밥, 공화춘불닭, 텔파 언박싱",2021-06-12,474600,15151,644,세리티 Serity
1492,"SUB•VLOG귀여운 소빵소빵이랑 닭 간장 조림 만들어 먹기, 다양한 요리 해먹는 자취생 브이로그ㅣ팽이버섯볶음, 소빵소빵, 닭안심 간장조림, 봉구스 밥버거, 레노버 요가6",2021-06-08,150775,6117,442,세리티 Serity
1493,"SUB•VLOG 라이스페이퍼 로제 떡볶이랑 소떡소떡 만들어 먹고, 자취방 꾸미는 일상 브이로그ㅣ크래미 유부초밥,소세지 프렌치토스트,라이스페이퍼 요리,맥북 프로 언박싱",2021-06-05,228324,7989,516,세리티 Serity
1494,"SUB•VLOG 자취생 브이로그 매콤한 무뼈닭발이랑 계란찜 만들어 먹고, 자취방 구조 바꾸는 일상ㅣ스팸마요덮밥, 팽이버섯조림, 무뼈 닭발, 계란찜, 주먹밥, 포테이토 피자",2021-05-29,149119,6048,357,세리티 Serity
1495,"SUB•VLOG 자취생 브이로그 칼칼한 스팸찌개랑 팽이버섯전 만들어 먹고, 자몽청 담그는 일상 ㅣ스테비아 자몽청, 두부조림, 스팸계란볶음밥, 신전 로제떡볶이, 기네스통베이컨와퍼",2021-05-23,376455,11943,628,세리티 Serity
1496,"SUB•VLOG 자취생 브이로그 뜨끈한 된장찌개랑 감자볶음 만들어 먹고, 뿌링클 사이드 배달 시켜 먹는 요리 일상ㅣ된장찌개,베이컨치즈말이,감자볶음,애호박전,만두라면",2021-05-16,302963,9895,356,세리티 Serity
1497,"SUB•VLOG 자취생 브이로그 감자 짜글이랑 계란말이 만들어 먹고, 어버이날 챙겨드리는 일상ㅣ명랑 로제떡볶이, 감자 스팸 짜글이, 계란말이, 빠네 크림파스타, 치킨텐더",2021-05-10,242668,8860,407,세리티 Serity
1498,"SUB•VLOG 자취생 브이로그 디즈니 공주 신데렐라 케이크 만들고, 치킨텐더덮밥 만들어 먹는 일상ㅣ신데렐라 케이크, 치킨텐더 덮밥, 들깨 미역국, 마늘 볶음밥,요거트볼",2021-05-02,235533,7997,458,세리티 Serity
1499,"SUB•VLOG 자취생 브이로그 폭탄 주먹밥이랑 고구마빵 만들고, 크림 까르보 불닭 처음 먹어본 일상. 식탁보 바꾸고,카페에서 공부하기ㅣ닭가슴살숙주볶음,비빔밥,에그주먹밥",2021-04-25,233242,8205,524,세리티 Serity
1500,"SUB•VLOG 로제 떡볶이에 미친 자취생,, 깐새우장 만들고 라면 야끼소바 만들어 먹기. 친구들이랑 배달음식 먹는 자취 일상 브이로그ㅣ오레오쉐이크,부라타치즈샐러드,어묵볶음",2021-04-18,436789,12943,548,세리티 Serity
1501,"SUB•VLOG 시원한 김치말이국수 한그릇하고 참치 스테이크 만들어 먹기. 자취생 요리 일상 브이로그ㅣ김말냉,참치스테이크,굴소스 볶음면,케이크스토리 4종",2021-04-10,130327,5662,392,세리티 Serity
1502,"SUB•VLOG 달콤한 찹스테이크 만들어 먹고 편의점 디저트 먹기, 친구랑 즉흥 산책하는 자취생 요리 일상 브이로그 (찹스테이크,닭가슴살마요덮밥,만두라면,마약토스트)",2021-04-04,222233,7551,371,세리티 Serity
1503,"SUB•VLOG 자취생 브이로그 삼겹차슈덮밥이랑 고구마 라떼만들어 먹고, 반찬으로 진미채 볶음 만드는 자취 요리 브이로그 (스테이크덮밥,고구마웨지감자,BOX25 무인택배함)",2021-03-27,121118,5071,437,세리티 Serity
1504,"SUB•VLOG 자취생 브이로그 삼겹살이랑 비빔면 호로록하고 배떡 로제떡볶이 시켜먹는 일상 브이로그 (잡채밥,삼겹살,비빔면,대패두루치기,배떡,딸기라떼)",2021-03-24,107124,4817,508,세리티 Serity
1505,"SUB•VLOG 자취생 브이로그 매콤한 콩나물 불고기 만들어 먹고 순두부 파스타도 만들어 먹는 일상 브이로그 (대패삼겹덮밥,순두부파스타,콩불,순두부찌개,배라 허니버터아몬드맛)",2021-03-15,145312,6787,456,세리티 Serity
1506,"SUB•VLOG 자취생 브이로그 퐁신퐁신한 구름간장계란밥이랑 통순대꼬치 만들어 먹는 일상 브이로그(구름간장계란밥,접는김밥,통순대꼬치,콩나물비빔밥,아보카도피자,흑임자찰떡꼬치)",2021-03-07,175628,6534,500,세리티 Serity
1507,"SUB•VLOG 자취생 브이로그 짜치계랑 피자빵 만들어 먹고 뜨끈한 순대국 끓여먹는 일상 브이로그 (짜치계,크래미김밥,피자식빵,순대국,순대볶음,콘샐러드,찐빵와플)",2021-02-28,157618,6187,519,세리티 Serity
1508,"SUB•VLOG 자취생 브이로그 회오리 오므라이스 카레 만들어 먹고 만두김치 그라탕 만들어 먹는 요리 일상 브이로그 (투움바라면,시금치베이컨,프렌치토스트,간장파스타,회오리계란)",2021-02-21,161299,6488,615,세리티 Serity
1509,"SUB•VLOG 자취생 브이로그 쉬바...아니 쉬림프 바질 파스타 만들어 먹고 에프로 마늘빵 굽는 일상(순두부열라면,순두부비빔밥,마늘빵,날치알크림파스타,새우바질파스타,버터소분)",2021-02-08,185365,7415,536,세리티 Serity
1510,"SUB•VLOG 자취생 브이로그 와플팬으로 크로플 만들어 먹고 비빔만두도 만들어 먹는 일상 브이로그 (고구마맛탕,비빔만두,크로플,갈비,치킨볶음밥,고구마에그샌드위치)",2021-01-31,219714,8636,619,세리티 Serity
1511,"SUB•VLOG 자취생 브이로그 치즈 닭갈비 만들어 먹고 그릭요거트 딸기 샌드위치 만들어 먹는 일상 브이로그(치즈닭갈비,만두국,두부잡채,그릭요거트딸기샌드위치,그릭요거트만들기)",2021-01-25,246641,9209,582,세리티 Serity
1512,"SUB•VLOG 자취생 브이로그쿠지라이식 라면 만들어 먹고 양파치즈덮밥도 만들어 먹는 일상 브이로그(치즈볶음밥,양파치즈덮밥,간장계란밥,크래미달걀덮밥,쿠지라이식라면,돌체테리아)",2021-01-18,309612,10637,679,세리티 Serity
1513,"SUB•VLOG 자취생 브이로그닭가슴살 데리야끼 만들어 먹고 두부초밥이랑 단호박빵 만드는 일상 브이로그(두부초밥,마파두부,닭가슴살데리야끼,단호박빵,새우카레볶음밥,양배추사과주스)",2021-01-10,149157,5876,550,세리티 Serity
1514,"SUB•VLOG 자취생 브이로그뉴욕 스테이크랑 감바스 만들어 먹고 새해를 맞이하는 일상 (달걀만두,감바스,스테이크,토마토파스타,닭가슴살치즈불닭,단호박에그슬럿,시금치사과주스)",2021-01-05,186189,7538,576,세리티 Serity
1515,"SUB•VLOG 자취생 브이로그이사 후에 집 꾸미고 알리오올리오랑 날치알 김치볶음밥 해먹는 일상 브이로그(알리오올리오파스타,날치알김치볶음밥,마약계란장,갈비비빔면,피자스쿨)",2020-12-28,236485,9663,679,세리티 Serity
1516,"SUB•VLOG 자취생 브이로그이사 전에 뿌링클 뜯고 날치알밥이랑 두부조림 만들어 먹는 일상 브이로그(날치알밥,뿌링클,소세지야채볶음,두부조림,계란말이,떡파게티,칙촉 쿠앤크)",2020-12-20,270497,9420,645,세리티 Serity
1517,"SUB•VLOG 자취생 브이로그나시고랭 요리 해먹고 새우크림카레 만들어 먹는 일상 브이로그(간장비빔국수,나시고랭,새우크림카레,부대찌개,바나나오트밀쿠키,크래미김밥,밥솥그릭요거트)",2020-12-13,167866,6151,457,세리티 Serity
1518,"SUB•VLOG 자취생 브이로그 추운 겨울엔 뜨끈한 순두부찌개 한그릇 해야제.. 밥 잘 챙겨먹는 자취생 일상 브이로그(순두부찌개,감자조림,숙주갈비볶음밥,애호박전,쫄볶이,순대)",2020-12-06,273701,7254,410,세리티 Serity
1519,"SUB•VLOG 자취생 브이로그 달달한 키위 케이크 만들고, 뜨끈한 잔치국수 한그릇하는 일상 브이로그(키위케이크,양파덮밥,연두부비빔밥,참치김치찌개,잔치국수,요거트볼)",2020-11-28,124511,4594,289,세리티 Serity
1520,"SUB•VLOG 자취생 브이로그 달달한 김두부조림 만들어먹고, 여러가지 요리 해먹은 자취생 일상 브이로그(닭가슴살김밥,잡채,김두부조림,크래미깻잎전,어묵볶음,그릭요거트만들기)",2020-11-21,195665,5536,340,세리티 Serity
1521,"SUB•VLOG 자취생 브이로그감자꿀떡 만들어먹고 그릭요거트도 만드는 자취생 요리 일상 브이로그(로제펜네파스타,에그인헬,감자꿀떡,오버나이트오트밀,토마토달걀볶음,떡볶이,요거트볼)",2020-11-13,298494,8366,305,세리티 Serity
